address_id,cluster_id
54807632,1
54802602,1
53985582,1
54807676,1
52319467,1
54807495,1
54793134,1
54806443,1
54805640,1
54804196,1
54798345,1
54803352,1
54799905,1
54799907,1
54797204,1
54797202,1
54795480,1
54793630,1
54789001,1
54790185,1
54788681,1
54790807,1
54788967,1
54788619,1
54782587,1
54782425,1
54773146,1
54779453,1
54779103,1
54765620,1
54774205,1
54772190,1
54771993,1
54771964,1
54768057,1
54767681,1
54765195,1
54767363,1
54755469,1
54770074,1
54767298,1
54651727,1
53089028,1
53396641,1
52565803,1
54014657,1
54751193,1
53125790,1
54756315,1
54730568,1
54756426,1
54754474,1
54753569,1
54751451,1
54751446,1
54751271,1
54748301,1
54747399,1
54745180,1
54022424,1
54744236,1
54746200,1
54744230,1
54735065,1
54738801,1
54738799,1
54738998,1
54738449,1
54741187,1
52543009,1
54735402,1
54733598,1
54625989,1
54733523,1
54731946,1
54728876,1
54715934,1
54687254,1
54035990,1
52932275,1
54651004,1
54618865,1
54604591,1
53400022,1
54723875,1
54049768,1
53993445,1
54715931,1
54709424,1
53210519,1
54713981,1
54712428,1
54636435,1
54633107,1
54339932,1
54195420,1
54025128,1
54022651,1
54012644,1
53995769,1
53397731,1
53383330,1
53240570,1
53200429,1
53125788,1
53110072,1
52930634,1
52884193,1
52884171,1
52800886,1
52306594,1
54711479,1
54705936,1
54691636,1
53412398,1
54703073,1
54700970,1
54709308,1
54700234,1
54689383,1
54673920,1
54648392,1
54629162,1
54260109,1
53176713,1
54702629,1
54694711,1
54704775,1
54696135,1
54692919,1
54681482,1
54690244,1
54683693,1
54682221,1
54680789,1
54677498,1
54673928,1
54667635,1
54654143,1
53407805,1
54670823,1
54664979,1
54660162,1
54663612,1
54661413,1
54657670,1
54657697,1
54653356,1
54636031,1
54614735,1
54609439,1
54026350,1
54004042,1
53102499,1
52854181,1
52814999,1
54639853,1
54643222,1
54642633,1
54631184,1
54603332,1
54573644,1
54638464,1
54636036,1
54579142,1
54296729,1
53974593,1
54568362,1
54633876,1
54624870,1
54267083,1
54628481,1
54627220,1
54593399,1
54623147,1
54613546,1
54613612,1
54615816,1
54614832,1
54604411,1
54599836,1
53130612,1
54603403,1
54597673,1
54586518,1
54587784,1
54591053,1
54590422,1
54005825,1
53108234,1
54583164,1
54010727,1
54577126,1
54573104,1
54575028,1
54574669,1
52883526,1
53940518,1
53413604,1
54267878,1
54005785,1
54262500,1
53938647,1
53989155,1
53940532,1
53940514,1
53155806,1
53402896,1
53208967,1
54270289,1
53938650,1
54339931,1
54289343,1
54260387,1
54005420,1
54003419,1
53998615,1
53997914,1
53940654,1
53940602,1
53940591,1
53940515,1
53940512,1
53938646,1
53938603,1
53938543,1
54296755,1
54294031,1
54195567,1
54195572,1
54195568,1
53940593,1
53940589,1
53940521,1
54267082,1
54260155,1
53940658,1
53940534,1
54195417,1
54005423,1
54195467,1
53936088,1
52666450,1
53371170,1
54010679,1
53184296,1
53940528,1
53974927,1
53989413,1
53977835,1
53974936,1
54003388,1
53380467,1
54012640,1
54022654,1
54012647,1
53392495,1
53998613,1
53940652,1
53940649,1
53940646,1
53940645,1
53940642,1
53940605,1
53940603,1
53940597,1
53940596,1
53940530,1
53940525,1
53940524,1
53938643,1
53938606,1
54010729,1
53994772,1
54005467,1
53984150,1
54004206,1
54004074,1
53938546,1
53998032,1
54003315,1
53940663,1
54001238,1
53940599,1
53940656,1
53989156,1
53940588,1
53182909,1
53996717,1
53378000,1
53174392,1
53404518,1
53990855,1
53940661,1
53935847,1
53989153,1
53136486,1
53394735,1
53972365,1
53970940,1
53378881,1
53970938,1
53247182,1
53167295,1
53935815,1
53407807,1
53915716,1
53209086,1
53406582,1
53375119,1
53383056,1
53400009,1
53396297,1
53178531,1
53391563,1
53237660,1
53387644,1
53204393,1
53390201,1
53379022,1
53380518,1
53242919,1
53376168,1
53224483,1
53178969,1
53179994,1
53369768,1
53368275,1
53232964,1
53261562,1
53233383,1
53232914,1
53223770,1
53161083,1
53131429,1
53224263,1
53185087,1
53220021,1
53215011,1
53213373,1
53204342,1
53183613,1
53187652,1
53206149,1
53168132,1
53177244,1
53199224,1
53144431,1
53189145,1
53174398,1
53182948,1
53180761,1
53180779,1
53158571,1
53173047,1
53170145,1
53175452,1
53169520,1
53149455,1
53156403,1
53170927,1
53150917,1
53151494,1
53162622,1
53141648,1
53160998,1
53152488,1
53149449,1
53146421,1
53147356,1
53141279,1
53141632,1
53140630,1
53138905,1
53115264,1
53108829,1
52930570,1
52893500,1
53133019,1
53129387,1
53128622,1
53127556,1
53079485,1
53125477,1
52864342,1
53083500,1
53124211,1
53118635,1
52861284,1
53094068,1
52643629,1
53114700,1
53113939,1
52916690,1
52857653,1
52823736,1
52816101,1
53111243,1
52981237,1
52979176,1
52901244,1
52884906,1
52874558,1
52830214,1
52728832,1
52725284,1
52698444,1
53110005,1
53108821,1
52907345,1
52828745,1
53112442,1
53104068,1
53102005,1
52933804,1
52812306,1
53107613,1
53108381,1
52844087,1
53108369,1
53078456,1
52834013,1
52989368,1
52977881,1
52858174,1
53102132,1
53096360,1
53103056,1
53102053,1
52859653,1
53102056,1
53102139,1
53102601,1
52977715,1
53098134,1
53093739,1
53085728,1
53080526,1
53078608,1
52977917,1
52977717,1
52917888,1
52768623,1
53090727,1
52977757,1
53086967,1
53079647,1
52977714,1
52977823,1
53097837,1
53097055,1
53091529,1
53086042,1
53090728,1
53092122,1
53087839,1
52977883,1
53076375,1
52839104,1
53083505,1
53083056,1
53082752,1
52983600,1
53079674,1
52977719,1
52986834,1
52977756,1
52979843,1
52977799,1
52977797,1
52977734,1
52896450,1
52845998,1
52933723,1
52931862,1
52930565,1
52911449,1
52910683,1
52925289,1
52921855,1
52901506,1
52903943,1
52920078,1
52905792,1
52903603,1
52910782,1
52906006,1
52903088,1
52908635,1
52908631,1
52903186,1
52891224,1
52882587,1
52866548,1
52865427,1
52795254,1
52315150,1
52886433,1
52867072,1
52871885,1
52818486,1
52864588,1
52873215,1
52871565,1
52856800,1
52873218,1
52861276,1
52865385,1
52869680,1
52854763,1
52852801,1
52857623,1
52837467,1
52852647,1
52852785,1
52853655,1
52852679,1
52842425,1
52834178,1
52848806,1
52840214,1
52831930,1
52829604,1
52820923,1
52825050,1
52822717,1
52815379,1
52814893,1
52806228,1
52810146,1
52786987,1
52796729,1
52806478,1
52796368,1
52799191,1
52803201,1
52805199,1
52803614,1
52795184,1
52788836,1
52779241,1
52777194,1
52793907,1
52784515,1
52779117,1
52779659,1
52777237,1
52781701,1
52779120,1
52779473,1
52762376,1
52762202,1
52762374,1
52770924,1
52762171,1
52765357,1
52762170,1
52760832,1
52756438,1
52743572,1
52756768,1
52754734,1
52753090,1
52752248,1
52747650,1
52743320,1
52740765,1
52737145,1
52735510,1
52733961,1
52714352,1
52713479,1
52700254,1
52693581,1
52581627,1
52728160,1
52735540,1
52736953,1
52743971,1
52740840,1
52738597,1
52729296,1
52716828,1
52711564,1
52710596,1
52710269,1
52703721,1
52436735,1
52736952,1
52715106,1
52733374,1
52733546,1
52731476,1
52724053,1
52723703,1
52713014,1
52719886,1
52710118,1
52719080,1
52691631,1
52718192,1
52718277,1
52718213,1
52701037,1
52690253,1
52657305,1
52706817,1
52705003,1
52679642,1
52662735,1
52657601,1
52565801,1
52706853,1
52708867,1
52701154,1
52700116,1
52701159,1
52699815,1
52682585,1
52688397,1
52688307,1
52668022,1
52680267,1
52680826,1
52674248,1
52676819,1
52670382,1
52661875,1
52658391,1
52652893,1
52653638,1
52649384,1
52651250,1
52640887,1
52634749,1
52625765,1
52644413,1
52615403,1
52641943,1
52641944,1
52634693,1
52628020,1
52638283,1
52638918,1
52636927,1
52636125,1
52632871,1
52628224,1
52462061,1
52625649,1
52625444,1
52616869,1
52609594,1
52607975,1
52621561,1
52623931,1
52607907,1
52616950,1
52614628,1
52613044,1
52607904,1
52607284,1
52611417,1
52608460,1
52608446,1
52603984,1
52603968,1
52602146,1
52601955,1
52595478,1
52595650,1
52594450,1
52593309,1
52593307,1
52593263,1
52593257,1
52593253,1
52582308,1
52583097,1
52580886,1
52577660,1
52576651,1
52574236,1
52572243,1
52573066,1
52568398,1
52563245,1
52559241,1
52495544,1
52550198,1
52515943,1
52564295,1
52564269,1
52563317,1
52545325,1
52448999,1
52559242,1
52556684,1
52555138,1
52555807,1
52551861,1
52535990,1
52543955,1
52541019,1
52539618,1
52541261,1
52542935,1
52540110,1
52534353,1
52535988,1
52535859,1
52536246,1
52536114,1
52534073,1
52533340,1
52533334,1
52529370,1
52448893,1
52239890,1
52531944,1
52530799,1
52530796,1
52522759,1
52464824,1
52347293,1
52527984,1
52527982,1
52527842,1
52524094,1
52408196,1
52524473,1
52084468,1
52098872,1
52499656,1
52488452,1
52514585,1
52512454,1
52507940,1
52500370,1
52275867,1
52489159,1
52473364,1
52409663,1
52360297,1
52321265,1
52478551,1
52510928,1
52508142,1
52476165,1
52317485,1
52507015,1
52506845,1
52495555,1
52504115,1
52502334,1
52496542,1
52495507,1
52495446,1
52491811,1
52485125,1
52497905,1
52498775,1
52496381,1
52470700,1
52491535,1
52479899,1
52489800,1
52485523,1
52482111,1
52480100,1
52472398,1
52477827,1
52467193,1
52473436,1
52457089,1
52466377,1
52464632,1
52452858,1
52460059,1
52437537,1
52432428,1
52417785,1
52459254,1
52455318,1
52458421,1
52456078,1
52442153,1
52444318,1
52450157,1
52448325,1
52446110,1
52445426,1
52446122,1
52431965,1
52171814,1
52437391,1
52431918,1
52429916,1
52429043,1
52423507,1
52430497,1
52430907,1
52430558,1
52425812,1
52419662,1
52423354,1
52422471,1
52422367,1
52419401,1
52419404,1
52389593,1
52367617,1
52365223,1
52354268,1
52340602,1
52414626,1
52411471,1
52408338,1
52414020,1
52411597,1
52411476,1
52409659,1
52401886,1
52406311,1
52406213,1
52399898,1
52401825,1
52400185,1
52294756,1
52399640,1
52400180,1
52400182,1
52390997,1
52392240,1
52384884,1
52383066,1
52394431,1
52394348,1
52388784,1
52387425,1
52381032,1
52377447,1
52373767,1
52349801,1
52358333,1
52360860,1
52345200,1
52341022,1
52356380,1
52349906,1
52357005,1
52351272,1
52344082,1
52296959,1
52342776,1
52341878,1
52341948,1
52339845,1
52338301,1
52337459,1
52336560,1
52335455,1
52330495,1
52335420,1
52335522,1
52329038,1
52328258,1
52326424,1
52328414,1
52326231,1
52323788,1
52321284,1
52320003,1
52318407,1
52307931,1
52302118,1
52236098,1
52313338,1
52313246,1
52312438,1
52299992,1
52308618,1
52303572,1
52297139,1
52308992,1
52288691,1
52304450,1
52297103,1
52297022,1
52303423,1
52294744,1
52294561,1
52292494,1
52292793,1
52283097,1
52288747,1
52279918,1
52278775,1
52286108,1
52282520,1
52283095,1
52279896,1
52280797,1
52280133,1
52280092,1
52269282,1
52271851,1
52272729,1
52269803,1
52268861,1
52268228,1
52263005,1
52260577,1
52081255,1
52261996,1
52258509,1
52258377,1
52258510,1
52258040,1
52249845,1
52256477,1
52250652,1
52247561,1
52248079,1
52245314,1
52162037,1
52243895,1
52242208,1
52243249,1
52241346,1
52240713,1
52240854,1
52234689,1
52230143,1
52210085,1
52199914,1
52193064,1
52237183,1
52235895,1
52191982,1
52191593,1
52187420,1
52235960,1
52235876,1
52087303,1
52228359,1
52129497,1
52202350,1
52232135,1
52224666,1
52215930,1
52229274,1
52229348,1
52220276,1
52202338,1
52189709,1
52136136,1
52114849,1
52226846,1
52224160,1
52138506,1
52128275,1
52219816,1
52191898,1
52197819,1
52217303,1
52158303,1
52148427,1
52137303,1
52107886,1
52219810,1
52218986,1
52203662,1
52122201,1
52213226,1
52200396,1
52191752,1
52171230,1
52170001,1
52158298,1
52109231,1
52215427,1
52213110,1
52215372,1
52192022,1
52117383,1
52193993,1
52210919,1
52205911,1
52209489,1
52205867,1
52191754,1
52194649,1
52188602,1
52191900,1
52132660,1
52143960,1
52185749,1
52165067,1
52158314,1
52150536,1
52166375,1
52163339,1
52165037,1
52157174,1
52162906,1
52105702,1
52150474,1
52156270,1
52150543,1
52157294,1
52139793,1
52153589,1
52117363,1
52142410,1
52145984,1
52130847,1
52131435,1
52134861,1
52123581,1
52090595,1
52076748,1
52129964,1
52128321,1
52128626,1
52113977,1
52113183,1
52104470,1
52105032,1
52100689,1
52097342,1
52094821,1
52091003,1
52090938,1
52090857,1
52087288,1
52085746,1
52080256,1
52077018,1
52076978,1
52073771,1
52063026,1
52050326,1
52050031,1
52050027,1
52034728,1
52049195,1
52040352,1
51285110,1
51208091,1
52047907,1
52039496,1
52039414,1
52035695,1
52035470,1
51919341,1
51474591,1
51301600,1
52039569,1
52039461,1
52035471,1
52031836,1
52002431,1
51920038,1
51910596,1
51549576,1
51447521,1
51211715,1
51211598,1
51283426,1
51285068,1
51211599,1
51878727,1
51211692,1
51549568,1
51136583,1
51211669,1
51211717,1
51211709,1
51207291,1
51197512,1
51206360,1
51202826,1
51197509,1
51136584,1
51198543,1
51197443,1
51174175,1
51139260,1
51137409,1
51136677,1
51139180,1
51139158,1
51138053,1
51136624,1
51136610,1
51134509,1
51135081,1
51134594,1
51131872,1
51131822,1
51131806,1
51131804,1
51131781,1
51131712,1
51131108,1
51130674,1
51132287,1
51131036,1
51130780,1
51130728,1
51130724,1
51130664,1
51129319,1
51117504,1
51102015,1
51101942,1
51129281,1
51127890,1
51127914,1
51116602,1
51097328,1
51096585,1
51096541,1
51096518,1
51096475,1
51096390,1
51096515,1
51094212,1
51094220,1
51093458,1
51093454,1
51093445,1
51093401,1
51093021,1
51093033,1
51092990,1
51092980,1
51092246,1
51092981,1
51092952,1
51091422,1
51091633,1
51091630,1
51091628,1
51091599,1
51090761,1
51090323,1
51090342,1
51090292,1
51089154,1
51089663,1
51089114,1
51089095,1
51075623,1
51074993,1
51074985,1
51074957,1
51074953,1
51074924,1
51074922,1
51074920,1
51074918,1
51074915,1
51074901,1
51074830,1
51074733,1
50995877,1
51074803,1
50995747,1
50994676,1
50994610,1
50994596,1
50993535,1
50995874,1
50995875,1
50995233,1
51022974,1
50993442,1
50989805,1
50995983,1
50995972,1
50994672,1
50994043,1
50994619,1
50994609,1
50994104,1
50994176,1
50994097,1
50993576,1
50993537,1
50993497,1
50992589,1
50992627,1
50992601,1
50991397,1
50990894,1
50990892,1
50990820,1
50989835,1
50988752,1
50989759,1
50976687,1
50976686,1
50976437,1
50976431,1
50976689,1
50979814,1
50971740,1
50970929,1
50970925,1
50970921,1
50970940,1
50970839,1
50970935,1
50969577,1
50969559,1
50970001,1
50969238,1
50969308,1
50969234,1
50966362,1
50965638,1
50965514,1
50303732,1
50928255,1
50943228,1
50928445,1
50928440,1
50928431,1
50928387,1
50928345,1
50879213,1
50924635,1
50913431,1
50902245,1
50845751,1
50845783,1
50845782,1
50812082,1
50757815,1
50727409,1
50714025,1
50672214,1
50674641,1
50839690,1
50674817,1
50674587,1
50757802,1
50648609,1
50727564,1
50672271,1
49775523,1
50653922,1
50649773,1
50468356,1
50447910,1
50447884,1
50447859,1
50447463,1
50303560,1
50303730,1
50303724,1
50303721,1
50303596,1
50303556,1
50303368,1
49710492,1
49608668,1
49604329,1
49435743,1
49435649,1
49435648,1
49435647,1
49435462,1
49435192,1
48252697,1
49853159,1
48859691,1
48859690,1
49422340,1
48859661,1
48482989,1
48336847,1
48282248,1
47706821,1
47646029,1
47646115,1
47638724,1
46893482,1
46636314,1
46634494,1
46634487,1
46529090,1
63742209,1
63923592,1
64144970,1
64132044,1
64126197,1
64123940,1
64172439,1
64112686,1
64239752,1
64469438,1
64571041,1
64934553,1
64877138,1
65911824,1
65911151,1
65904425,1
66579920,1
66678201,1
66856702,1
66839113,1
66727973,1
66579721,1
67806585,1
68885634,1
69855410,1
69855190,1
69842401,1
70697388,1
57046334,2
57044194,2
57044174,2
57043443,2
57042554,2
57042195,2
57037380,2
57040141,2
57038907,2
57037382,2
57037323,2
57037192,2
57037060,2
57039180,2
57039080,2
57037174,2
57019111,2
57037177,2
57033700,2
57033022,2
57026711,2
57026484,2
57024991,2
57022649,2
57022056,2
57022054,2
57020372,2
57019492,2
57019293,2
57017022,2
57018152,2
57016997,2
57029390,2
57023627,2
57016627,2
56995003,2
56994952,2
56994804,2
57020700,2
57014160,2
57014097,2
57003122,2
57003086,2
57010004,2
57000770,2
56986367,2
57011518,2
57025652,2
57022689,2
57021643,2
57016699,2
57011471,2
57008776,2
57008761,2
57008488,2
57008470,2
57006359,2
57005690,2
57004154,2
57002804,2
57002791,2
56998854,2
56998773,2
56997648,2
56995938,2
56997201,2
56999462,2
56994431,2
56993192,2
56990040,2
56989835,2
56989624,2
56989339,2
57012759,2
57006762,2
57006367,2
57004216,2
57003741,2
56997207,2
56989651,2
56985130,2
56983614,2
56984108,2
56983589,2
56985327,2
56983981,2
56983083,2
56982951,2
56982696,2
56982664,2
56977748,2
56976714,2
56977667,2
56975321,2
56975024,2
56975016,2
56971929,2
56971910,2
56970386,2
56987368,2
56983980,2
56977713,2
56977669,2
56967874,2
56967559,2
56966151,2
56965235,2
56952723,2
56951455,2
56959554,2
56953874,2
56953437,2
56933616,2
56937419,2
56937395,2
56929967,2
56927272,2
56927252,2
56922406,2
56917489,2
56916743,2
56913054,2
56906052,2
56890026,2
56885490,2
56962252,2
56960565,2
56962247,2
56971311,2
56958940,2
56956889,2
56958069,2
56958063,2
56951000,2
56950998,2
56955351,2
56949728,2
56951818,2
56949091,2
56939340,2
56929974,2
56930284,2
56929973,2
56925633,2
56922379,2
56925055,2
56947743,2
56945293,2
56944233,2
56944218,2
56943843,2
56939344,2
56927569,2
56927284,2
56925056,2
56915458,2
56915457,2
56912197,2
56911750,2
56909782,2
56942089,2
56936174,2
56935981,2
56933792,2
56913154,2
56905940,2
56931819,2
56925092,2
56911733,2
56894663,2
56894633,2
56893196,2
56887339,2
56835394,2
56904017,2
56925124,2
56923262,2
56921154,2
56905911,2
56873107,2
56866841,2
56942206,2
56938009,2
56935379,2
56935333,2
56925586,2
56911648,2
56907911,2
56894492,2
56918976,2
56909602,2
56906254,2
56906105,2
56903745,2
56877354,2
56874959,2
56904020,2
56900013,2
56889828,2
56898164,2
56895164,2
56901025,2
56890261,2
56872972,2
56891704,2
56887281,2
56878256,2
56885565,2
56885492,2
56879694,2
56897310,2
56890904,2
56885430,2
56879586,2
56878108,2
56873556,2
56872884,2
56872778,2
56869494,2
56872877,2
56869443,2
56866801,2
56876608,2
56876199,2
56870478,2
56866618,2
56862717,2
56861734,2
56856370,2
56835419,2
56867135,2
56863567,2
56859112,2
56858139,2
56859643,2
56855063,2
56855138,2
56852764,2
56901037,2
56896373,2
56890241,2
56876084,2
56866772,2
56875099,2
56864025,2
56862852,2
56860862,2
56860237,2
56856472,2
56853396,2
56838902,2
56838868,2
56838106,2
56771609,2
56889910,2
56946287,2
56917487,2
56898166,2
56896294,2
56879644,2
56873580,2
56867062,2
56867035,2
56866807,2
56857754,2
56857713,2
56856333,2
56855034,2
56852569,2
56852548,2
56849448,2
56849396,2
56846901,2
56846339,2
56846332,2
56845350,2
56844885,2
56837551,2
56835452,2
56833322,2
56833310,2
56844285,2
56844270,2
56842592,2
56798040,2
56840913,2
56839992,2
56839473,2
56837828,2
56841833,2
56836293,2
56836285,2
56835567,2
56827420,2
56819149,2
56817820,2
56817812,2
56832214,2
56832202,2
56824501,2
56823923,2
56830669,2
56829145,2
56839794,2
56835457,2
56830328,2
56825168,2
56828651,2
56828574,2
56823590,2
56823579,2
56825496,2
56820108,2
56813997,2
56811595,2
56806572,2
56803009,2
56799738,2
56798400,2
56818354,2
56811059,2
56809853,2
56804977,2
56804432,2
56802107,2
56804440,2
56800925,2
56792030,2
56795066,2
56790834,2
56787566,2
56785900,2
56781207,2
56781823,2
56781110,2
56775527,2
56775063,2
56774492,2
56773881,2
56773813,2
56766482,2
56763769,2
56764804,2
56767945,2
56761771,2
56760639,2
56759147,2
56756389,2
56756350,2
56755956,2
56755815,2
56755769,2
56753519,2
56752661,2
56752642,2
56752401,2
56751024,2
56750780,2
56746574,2
56748459,2
56746725,2
56746572,2
56746542,2
56745996,2
56742273,2
56742156,2
56731310,2
56743654,2
56738588,2
56734209,2
56731451,2
56728563,2
56727919,2
56727370,2
56718709,2
56714036,2
56712367,2
56708706,2
56725283,2
56722775,2
56722579,2
56720646,2
56720235,2
56719420,2
56719382,2
56716150,2
56709799,2
56715478,2
56715459,2
56718719,2
56717954,2
56714897,2
56714160,2
56713974,2
56709862,2
56708131,2
56706700,2
56705795,2
56703060,2
56716914,2
56716539,2
56716092,2
56713978,2
56712946,2
56711873,2
56711860,2
56711201,2
56710770,2
56709803,2
56709795,2
56708642,2
56708638,2
56708044,2
56705625,2
56704699,2
56700056,2
56699566,2
56702588,2
56702042,2
56697156,2
56691611,2
56691274,2
56683376,2
56681840,2
56701150,2
56701105,2
56701025,2
56694363,2
56694254,2
56703645,2
56696821,2
56690253,2
56697660,2
56690065,2
56699658,2
56696719,2
56690127,2
56690122,2
56689986,2
56696377,2
56695415,2
56694511,2
56687099,2
56692397,2
56691545,2
56691486,2
56681839,2
56683366,2
56676872,2
56676698,2
56681587,2
56681516,2
56674076,2
56666885,2
56694306,2
56694168,2
56686297,2
56677816,2
56674041,2
56681837,2
56675893,2
56681732,2
56681627,2
56682319,2
56681562,2
56681404,2
56681551,2
56677901,2
56673993,2
56669424,2
56660094,2
56669452,2
56665227,2
56661456,2
56660532,2
56641203,2
56637666,2
56637621,2
56637442,2
56611087,2
56662335,2
56655823,2
56660378,2
56660037,2
56657976,2
56674154,2
56667235,2
56667120,2
56667033,2
56665146,2
56663391,2
56657709,2
56645362,2
56631386,2
56635236,2
56633450,2
55834306,2
56642321,2
56642295,2
56642170,2
56612856,2
56653447,2
56653431,2
56650438,2
56629998,2
56629889,2
56628839,2
56627879,2
55837425,2
56627996,2
56627890,2
56609085,2
55842913,2
55841635,2
55837994,2
55836029,2
55825006,2
55824508,2
55830266,2
55822399,2
55837496,2
55834524,2
55834374,2
55833653,2
55832468,2
55829717,2
55828932,2
55828927,2
55828312,2
55822389,2
55819284,2
55818027,2
55817992,2
55813306,2
55813226,2
55812417,2
55820203,2
55818775,2
55816291,2
55810339,2
55809069,2
55809029,2
55811216,2
55808327,2
55807282,2
55806586,2
55805834,2
55805120,2
55801619,2
55800511,2
55799985,2
55796752,2
55794860,2
55793422,2
55788658,2
55789837,2
55788978,2
55820221,2
55810210,2
55814696,2
55803840,2
55800091,2
55799894,2
55796996,2
55812515,2
55807360,2
55805010,2
55798218,2
55793282,2
55790271,2
55786506,2
55785717,2
55781713,2
55772842,2
55769967,2
55769481,2
55775569,2
55775369,2
55771776,2
55771084,2
55766034,2
55765763,2
55779241,2
55770237,2
55771173,2
55762187,2
55760830,2
55759683,2
55750324,2
55758936,2
55758734,2
55758932,2
55758778,2
55757198,2
55753497,2
55753014,2
55770262,2
55762581,2
55748628,2
55747388,2
55743834,2
55724879,2
55724293,2
55747355,2
55743649,2
55743636,2
55728662,2
55723227,2
55723206,2
55723062,2
55721776,2
55721735,2
55694957,2
55715306,2
55714325,2
55713416,2
55712604,2
55711670,2
55711640,2
55711606,2
55706669,2
55700385,2
55698806,2
55698469,2
55698794,2
55695297,2
55694995,2
55692844,2
55691675,2
55690224,2
55686579,2
55685021,2
55685982,2
55685168,2
55677129,2
55691064,2
55689160,2
55674584,2
55706768,2
55705985,2
55697579,2
55674390,2
55670844,2
55664363,2
55660376,2
55651538,2
55662316,2
55656893,2
55656380,2
55655193,2
55653837,2
55653703,2
55646378,2
55638128,2
55638126,2
55637156,2
55630349,2
55641738,2
55641043,2
55629357,2
55626803,2
55626708,2
55639367,2
55626834,2
55623483,2
55625408,2
55625398,2
55620016,2
55618105,2
55632104,2
55632018,2
55620014,2
55614336,2
55613862,2
55571668,2
55613858,2
55623514,2
55611982,2
55608674,2
55611650,2
55611634,2
55610781,2
55604889,2
55603634,2
55603614,2
55633404,2
55627004,2
55608455,2
55599426,2
55598313,2
55596859,2
55594521,2
55600659,2
55595830,2
55592392,2
55588323,2
55588300,2
55595824,2
55570585,2
55570486,2
55595932,2
55598613,2
55597167,2
55591524,2
55590644,2
55590603,2
55601131,2
55600612,2
55594348,2
55586290,2
55585074,2
55579180,2
55579594,2
55577165,2
55570616,2
55567248,2
55566181,2
55564811,2
55564387,2
55559194,2
55548249,2
55564069,2
55568385,2
55567631,2
55549893,2
55559213,2
55547418,2
55542940,2
55584566,2
55583780,2
55582579,2
55561304,2
55557587,2
55557382,2
55557757,2
55554285,2
55551846,2
55550965,2
55544264,2
55531657,2
55553472,2
55551454,2
55550613,2
55548171,2
55545570,2
55545376,2
55544357,2
55543062,2
55543037,2
55539230,2
55539186,2
55541847,2
55535729,2
55534911,2
55530965,2
55528677,2
55534422,2
55529492,2
55521393,2
55522789,2
55521903,2
55515372,2
55513440,2
55515770,2
55513750,2
55512103,2
55511744,2
55509519,2
55509188,2
55506880,2
55504801,2
55492979,2
55490126,2
55504575,2
55504572,2
55487815,2
55464145,2
55508689,2
55503479,2
55502486,2
55502541,2
55501735,2
55493529,2
55479752,2
55488929,2
55483037,2
55480079,2
55471287,2
55468671,2
55457218,2
55499682,2
55497453,2
55495405,2
55492857,2
55514409,2
55512179,2
55499544,2
55493142,2
55491076,2
55490699,2
55494630,2
55490343,2
55488689,2
55510353,2
55507128,2
55488481,2
55519419,2
55506923,2
55487725,2
55486338,2
55484706,2
55484558,2
55481274,2
55478072,2
55477039,2
55475416,2
55483765,2
55478951,2
55474495,2
55478368,2
55472906,2
55496626,2
55484932,2
55482656,2
55464881,2
55484491,2
55481931,2
55475507,2
55480530,2
55472074,2
55471627,2
55470985,2
55470143,2
55481373,2
55475615,2
55469456,2
55468945,2
55466107,2
55464911,2
55470262,2
55467443,2
55467442,2
55466221,2
55465651,2
55463583,2
55463465,2
55462058,2
55462022,2
55457128,2
55442978,2
55457873,2
55457820,2
55455935,2
55448501,2
55441483,2
55441383,2
55439251,2
55439028,2
55438127,2
55034058,2
55034038,2
55034056,2
55030889,2
55030875,2
55025768,2
55025529,2
55025455,2
55024316,2
55021789,2
55021098,2
55021082,2
55030980,2
55029726,2
55026858,2
55022846,2
55022975,2
55022389,2
55020038,2
55020020,2
55013291,2
55017184,2
55011942,2
55011941,2
55010769,2
55004668,2
55004660,2
55003053,2
55008309,2
55002071,2
55008608,2
55004875,2
55029547,2
55023466,2
55002828,2
55002815,2
55000551,2
55000096,2
55000110,2
54998898,2
54998315,2
54998053,2
54998051,2
54996747,2
54996069,2
54992609,2
54991926,2
54995235,2
54991077,2
54981328,2
54972218,2
54981219,2
54976178,2
54976089,2
54974818,2
54960985,2
54991049,2
54989430,2
54995654,2
54987690,2
54993638,2
54991698,2
54990104,2
54989477,2
54986734,2
54984208,2
54978660,2
54977718,2
54974811,2
54972667,2
54979656,2
54979620,2
54970068,2
54965464,2
54977509,2
54971448,2
54967884,2
54964842,2
54964167,2
54967123,2
54961179,2
54961174,2
54967158,2
54958332,2
54967985,2
54964119,2
54963145,2
54963325,2
54962933,2
54961734,2
54961170,2
54958476,2
54961224,2
54958364,2
54958347,2
54956820,2
54955539,2
54955525,2
54956880,2
54955449,2
54953515,2
54955446,2
54951946,2
54950948,2
54950951,2
54947737,2
54947630,2
54937378,2
54955432,2
54950792,2
54949811,2
54948765,2
54948288,2
54947980,2
54947783,2
54947685,2
54943605,2
54943602,2
54945486,2
54943568,2
54961006,2
54957379,2
54950793,2
54949899,2
54942104,2
54942102,2
54940845,2
54940743,2
54940031,2
54945463,2
54939513,2
54938863,2
54940875,2
54937521,2
54937765,2
54933490,2
54932526,2
54937519,2
54952947,2
54951930,2
54937388,2
54937376,2
54937440,2
54937337,2
54937334,2
54937228,2
54937223,2
54937214,2
54931821,2
54929386,2
